,Column1,Date,Case Number,ItemInCase,Language,Country,Repairability Index,Size,Model name,Year,General condition,Wash,Repair Threshold,Customer Offer,Age,Fabric_Down Loft,Fabric_K Fleece,Fabric_WBW 2L Membrane,Fabric_WBW 3L Membrane,Fabric failure - Membrane delamination_No,Fabric failure - Membrane delamination_Yes,Fabric failure - Leak through_No,Fabric failure - Leak through_Yes,Fabric failure - Wetting out_No,Fabric failure - Wetting out_Yes,Fabric failure - Down leakage_No,Fabric failure - Down leakage_Yes,Fabric failure - Fading_No,Fabric failure - Fading_Yes,Fabric failure - Pilling_No,Fabric failure - Pilling_Yes,Fabric torn - Rips - Patchable_No,Fabric torn - Rips - Patchable_Yes,Fabric torn - Rips - Not patchable - 1 panel_No,Fabric torn - Rips - Not patchable - 1 panel_Yes,Fabric torn - Rips - Not patchable - X panels_No,Fabric torn - Rips - Not patchable - X panels_Yes,Fabric torn - Abrasion - Light_No,Fabric torn - Abrasion - Light_Yes,Fabric torn - Abrasion - Heavy - 1 panel_No,Fabric torn - Abrasion - Heavy - 1 panel_Yes,Fabric torn - Abrasion - Heavy - X panels_No,Fabric torn - Abrasion - Heavy - X panels_Yes,Fabric torn - Burn - Patchable - _No,Fabric torn - Burn - Not patchable - 1 panel_No,Fabric torn - Burn - Not patchable - 1 panel_Yes,Fabric torn - Burn - Not patchable - X panels_No,Fabric torn - Burn - Not patchable - X panels_Yes,Fabric torn - Stain_No,Fabric torn - Stain_Yes,Fabric torn - Membrane contamination - Light_No,Fabric torn - Membrane contamination - Light_Yes,Fabric torn - Membrane contamination - Heavy_No,Fabric torn - Membrane contamination - Heavy_Yes,Zipper failure - Zipper structureMain_No,Zipper failure - Zipper structureMain_Yes,Zipper failure - Zipper structureAll except main_No,Zipper failure - Zipper structureAll except main_Yes,Zipper failure - Zipper slider_No,Zipper failure - Zipper slider_Yes,Delamination - Press_No,Delamination - Press_Yes,Delamination - 70D Nylon_No,Delamination - 70D Nylon_Yes,Delamination - Seam tape_No,Delamination - Seam tape_Yes,Seam failure - Seam sewn non-WBW Membrane_No,Seam failure - Seam sewn non-WBW Membrane_Yes,Delamination - Seam sewn WBW Membrane_No,Delamination - Seam sewn WBW Membrane_Yes,Delamination - Seam laminated_No,Other - Buckle_No,Other - Buckle_Yes,Known_issue_No,Known_issue_Yes,Repair solution_No,Repair solution_Yes,Repair Threshold Status_above,Repair Threshold Status_below,Repair Threshold Status_equal,Product_type_shell
395,718,1/10/20,1121703,1,EN,New Zealand,10,S,Boreal sl jacket women,2011,2_Good,No,1000,Replacement,9,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1
396,384,12/19/19,1121860,1,EN,Australia,10,M,Ionian ar jacket women,2012,2_Good,No,8,Repair,7,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
397,361,12/17/19,1122043,1,EN,Australia,10,M,Ionian ar jacket women,2009,3_Excellent,No,1008,Replacement,10,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
398,326,12/12/19,1122745,1,EN,Australia,10,L,Tasman lt men,2014,2_Good,No,3,50% Discount,5,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
399,429,1/2/20,1123335,1,EN,Australia,10,L,Mediterranean ar men,2019,2_Good,No,3,50% Discount,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
400,439,1/3/20,1123385,1,EN,Australia,10,L,Mediterranean lt men,2010,2_Good,No,7,50% Discount,10,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
401,371,12/18/19,1123476,1,EN,Australia,10,XXL,Mediterranean lt men,2018,2_Good,No,6,50% Discount,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
402,746,1/20/20,1123708,1,EN,New Zealand,2,XL,Atlantis sl jacket men,2009,2_Good,No,3,Replacement,11,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
403,373,12/18/19,1124538,1,EN,Australia,10,M,Atlantis sl jacket men,2016,2_Good,No,1000,Replacement,3,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
404,365,12/17/19,1124541,1,EN,Australia,10,S,Boreal sl hybrid jacket women,2017,2_Good,No,3,50% Discount,2,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
405,408,12/27/19,1124543,1,EN,Australia,10,S,Ionian ar jacket women,2011,2_Good,No,1005,Replacement,8,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
406,356,12/16/19,1124569,1,EN,Australia,10,XS,Mediterranean ar women,2017,2_Good,No,3,Repair,2,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1
407,404,12/27/19,1124572,1,EN,Australia,10,L,Boreal ar jacket men,2013,2_Good,No,1000,Replacement,6,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
408,359,12/17/19,1124575,1,EN,Australia,10,XL,Bering sv jacket men,2014,2_Good,No,18,30% Discount,5,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
409,391,12/20/19,1124576,1,EN,Australia,10,L,Boreal ar jacket men,2017,2_Good,No,1003,50% Discount,2,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1
410,470,1/8/20,1125568,1,EN,New Zealand,10,XL,Ionian ar jacket men,2000,1_Used,No,8,30% Discount,20,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
411,451,1/6/20,1125690,1,EN,Australia,10,L,Boreal ar jacket men,2016,2_Good,No,1000,Replacement,4,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
412,407,12/27/19,1125700,1,EN,Australia,10,XL,Boreal ar jacket men,2015,2_Good,No,1000,Replacement,4,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
413,732,1/14/20,1125862,1,EN,Australia,10,M,Bering sv jacket men,2012,2_Good,No,1,Repair,8,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
414,474,1/8/20,1125878,1,EN,New Zealand,10,M,Boreal ar jacket men,2007,2_Good,No,1008,30% Discount,13,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
415,406,12/27/19,1126354,1,EN,Australia,10,L,Ionian ar jacket men,2017,2_Good,No,1009,Replacement,2,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
416,481,1/9/20,1126365,1,EN,Australia,10,XL,Ionian ar jacket men,2008,1_Used,No,8,30% Discount,12,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
417,422,1/2/20,1126589,1,EN,Australia,10,M,Tasman lt women,2018,2_Good,No,1000,Replacement,2,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
418,437,1/3/20,1127045,1,EN,Australia,10,S,Lazarev jacket women,2014,2_Good,Yes,4,Repair,6,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
419,434,1/3/20,1127408,1,EN,Australia,10,S,Molucca lt jacket women,2016,2_Good,No,2000,Replacement,4,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
420,721,1/13/20,1127525,1,EN,New Zealand,10,XL,Ionian ar jacket men,2011,2_Good,No,1005,Replacement,9,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1
421,477,1/9/20,1127871,1,EN,Australia,10,L,Boreal ar jacket men,2013,1_Used,No,1007,Replacement,7,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
422,469,1/8/20,1128007,1,EN,New Zealand,10,M,Atlantis lt jacket men,2006,1_Used,No,8,30% Discount,14,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
423,410,12/30/19,1128089,1,EN,Australia,10,S,Atlantis fl jacket men,2018,2_Good,No,3,Repair,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
424,419,12/31/19,1128194,1,EN,Australia,10,M,Lysu women,2007,2_Good,No,9,Repair,12,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
425,421,12/31/19,1129099,1,EN,Australia,10,M,Tasman lt women,2015,2_Good,No,0,Repair,4,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
426,430,1/2/20,1129132,1,EN,Australia,10,M,Tasman lt women,2017,2_Good,No,1000,Replacement,3,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
427,390,12/20/19,1129154,1,EN,Australia,10,M,Tasman lt women,2018,2_Good,No,3,50% Discount,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
428,433,1/3/20,1129186,1,EN,Australia,10,S,Ionian ar jacket men,2014,1_Used,No,1007,Replacement,6,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
429,431,1/2/20,1129221,1,EN,Australia,10,L,Bering sv jacket men,2013,2_Good,No,1004,Repair,7,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
430,417,1/2/20,1129410,1,EN,Australia,10,S,Molucca lt jacket men,2016,2_Good,No,6,Repair,4,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
431,409,12/27/19,1129504,1,EN,Australia,10,L,Orice jacket men,2015,2_Good,No,3,Repair,4,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
432,403,12/27/19,1129596,1,EN,Australia,10,L,Biscay lt men,2018,2_Good,No,3,50% Discount,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
433,418,12/30/19,1129705,1,EN,Australia,10,M,Boreal ar jacket men,2013,2_Good,No,1003,Replacement,6,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
434,405,12/27/19,1129773,1,EN,Australia,10,M,Tasman lt men,2013,2_Good,No,6,50% Discount,6,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
435,452,1/9/20,1130121,1,EN,Australia,10,L,Bering ar jacket men,2009,2_Good,No,2,Repair,11,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
436,420,12/31/19,1130126,1,EN,Australia,10,M,Boreal sl jacket women,2008,2_Good,No,6,Replacement,11,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
437,441,1/3/20,1130130,1,EN,Australia,10,XL,Orice jacket men,2016,2_Good,Yes,3,Repair,4,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
438,716,1/10/20,1130152,1,EN,New Zealand,10,XL,Tasman sv men,2017,2_Good,No,1003,Replacement,3,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1
439,715,1/9/20,1130202,1,EN,New Zealand,10,L,Ionian ar jacket women,2002,1_Used,No,1011,30% Discount,18,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
440,402,12/27/19,1130268,1,EN,Australia,10,S,Atlantis fl jacket women,2011,2_Good,No,1003,Replacement,8,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
441,758,1/22/20,1130308,1,EN,New Zealand,2,XL,Atlantis ar jacket men,2012,2_Good,No,3,Replacement,8,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1
442,457,1/7/20,1130455,1,EN,Australia,10,L,Red jacket men,2006,2_Good,No,11,30% Discount,14,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1
443,547,1/22/20,1130539,1,EN,New Zealand,2,L,Atlantis ar jacket men,2014,1_Used,No,1003,30% Discount,6,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
444,450,1/6/20,1130551,1,EN,Australia,10,XL,Atlantis sl jacket men,2017,2_Good,No,4,Replacement,3,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
445,443,1/3/20,1130604,1,EN,Australia,10,XL,Tasman lt jacket men,2019,2_Good,No,3,50% Discount,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
446,449,1/6/20,1130632,1,EN,Australia,10,L,Atlantis ar jacket men,2011,2_Good,No,4,Repair,9,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
447,734,1/14/20,1130643,1,EN,Australia,10,M,Bering sv jacket men,2014,2_Good,No,1,Repair,6,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
448,720,1/13/20,1130955,1,EN,New Zealand,10,XL,Cumulus sl jacket men,2004,1_Used,No,11,30% Discount,16,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1
449,730,1/14/20,1131061,1,EN,Australia,10,L,Labrador ar jacket men,2009,2_Good,No,5,30% Discount,11,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
450,468,1/8/20,1131234,1,EN,Australia,10,M,Boreal sl jacket women,2010,1_Used,No,1006,30% Discount,10,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
451,779,2/3/20,1131308,1,EN,New Zealand,2,M,Atlantis sv jacket women,2015,2_Good,No,1,Repair,5,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
452,448,1/6/20,1131503,1,EN,Australia,10,M,Boreal ar jacket men,2012,2_Good,No,1002,Replacement,8,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
453,747,1/21/20,1131972,1,EN,Australia,2,L,Atlantis sv jacket men,2012,1_Used,No,8,Replacement,8,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
454,554,1/22/20,1131986,1,EN,New Zealand,2,M,Mediterranean lt women,2016,2_Good,No,0,Replacement,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1
455,473,1/8/20,1132128,1,EN,Australia,10,XXL,Boreal ar jacket men,2007,1_Used,No,1008,30% Discount,13,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
456,446,1/6/20,1132194,1,EN,Australia,10,M,Atlantis sl jacket men,2015,2_Good,No,4,Replacement,5,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
457,456,1/7/20,1132231,1,EN,Australia,10,L,Aegean jacket women,2011,1_Used,No,1011,30% Discount,9,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
458,387,12/19/19,1132380,1,EN,Australia,10,S,Okhotsk coat women,2017,2_Good,No,6,50% Discount,2,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1
459,544,1/22/20,1132494,1,EN,Australia,2,S,Boreal ar jacket women,2007,2_Good,No,9,30% Discount,13,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
460,723,1/13/20,1132496,1,EN,Australia,10,L,Mediterranean lt jacket men,2017,2_Good,No,3,Repair,3,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
461,709,2/11/20,1132499,1,EN,Australia,2,S,Boreal lt jacket men,2017,2_Good,No,3,50% Discount,3,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1
